"Meter Number","Meter Name","Meter Date","Voltage 1","Current 1 (Amps 1)"
"10009540","Meter 9540","=""2018-12-12 14:55:30""","131.40","0"
"10009540","Meter 9540","=""2018-12-12 14:55:32""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:34""","131.40","0"
"10009540","Meter 9540","=""2018-12-12 14:55:36""","131.50","0"
"10009540","Meter 9540","=""2018-12-12 14:55:38""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:40""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:42""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:55:44""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:55:46""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:55:48""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:55:50""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:55:52""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:55:54""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:55:56""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:55:58""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:56:00""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:56:02""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:56:04""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:56:06""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:56:08""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:56:10""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:56:12""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:56:14""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:56:16""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:18""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:20""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:22""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:56:24""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:56:26""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:56:28""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:56:30""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:56:32""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:56:34""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:56:36""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:56:38""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:40""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:42""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:44""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:46""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:48""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:56:50""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:56:52""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:56:54""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:56:56""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:56:58""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:57:00""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:57:02""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:57:04""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:57:06""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:57:08""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:57:10""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:57:12""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:57:14""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:57:16""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:57:18""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:57:20""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:57:22""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:57:24""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:57:26""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:57:28""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:57:30""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:57:32""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:57:34""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:57:36""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:57:38""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:57:40""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:57:42""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:57:44""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:57:46""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:57:48""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:57:50""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:57:52""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:57:54""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:57:56""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:57:58""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:58:00""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:58:02""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:58:04""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:06""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:58:08""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:58:10""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:12""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:14""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 14:58:16""","133.60","0"
"10009540","Meter 9540","=""2018-12-12 14:58:18""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 14:58:20""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 14:58:22""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:58:24""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:26""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:28""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:30""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:32""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:34""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:36""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:38""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:40""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:58:42""","133.20","0"
"10009540","Meter 9540","=""2018-12-12 14:58:44""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:46""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:48""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:50""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:52""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:58:54""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:58:56""","133.30","0"
"10009540","Meter 9540","=""2018-12-12 14:58:58""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:59:00""","133.40","0"
"10009540","Meter 9540","=""2018-12-12 14:59:02""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:59:04""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:59:06""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:59:08""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 15:00:32""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 15:00:33""","128.40","3.8"
"10009540","Meter 9540","=""2018-12-12 15:00:34""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:35""","126.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:36""","126.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:37""","126.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:38""","126.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:39""","126.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:40""","126.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:41""","126.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:42""","126.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:43""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 15:00:44""","126.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:45""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:46""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:47""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:48""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:49""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:50""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:51""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:52""","127.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:53""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:54""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:55""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:56""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:57""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:58""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 15:00:59""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:00""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:01""","127.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:02""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:04""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:06""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:08""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:10""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:12""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:14""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:16""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:18""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:20""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:22""","128.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:24""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:26""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:28""","127.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:30""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:32""","127.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:34""","128.30","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:36""","128.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:38""","128.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:40""","128.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:42""","128.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:44""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:46""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:48""","127.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:50""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:52""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:54""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:01:56""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:01:58""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:00""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:02""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:04""","127.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:06""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:08""","127.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:10""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:12""","127.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:14""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:16""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:18""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:20""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:22""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:24""","128.20","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:26""","128.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:28""","128.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:30""","128.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:32""","128.10","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:34""","128.10","4.6"
"10009540","Meter 9540","=""2018-12-12 15:02:36""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:38""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:40""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:42""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:44""","127.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:46""","127.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:51""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:52""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:54""","127.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:56""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 15:02:58""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:00""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:02""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:04""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:06""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:08""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:10""","126.30","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:12""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:14""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:16""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:18""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:20""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:22""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:24""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:26""","127.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:03:28""","128.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:30""","128.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:32""","127.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:34""","127.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:36""","127.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:38""","127.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:03:40""","133.60","0"
"10009540","Meter 9540","=""2018-12-12 15:03:42""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 15:03:44""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 15:03:46""","133.50","0"
"10009540","Meter 9540","=""2018-12-12 15:17:56""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 15:18:04""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:05""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:06""","126.90","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:07""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:08""","127.10","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:09""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:10""","127.20","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:11""","127.10","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:12""","127.10","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:13""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:14""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 15:18:15""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:16""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:17""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:18""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:19""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:20""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:21""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:22""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:23""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:24""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:25""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:26""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:27""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:28""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:29""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:30""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:31""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:32""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:33""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:34""","127.20","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:35""","127.20","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:36""","127.20","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:37""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:38""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:39""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:40""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:41""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:42""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:43""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:44""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:45""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:46""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:47""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:48""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:49""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:50""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:51""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:52""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:53""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:54""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:55""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:56""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:57""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:58""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:18:59""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:00""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:01""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:02""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:03""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:04""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:05""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:06""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:07""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:08""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:09""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:10""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:11""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:12""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:13""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:14""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:15""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:16""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:17""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:18""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:19""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:20""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:21""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:22""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:23""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:24""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:25""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:26""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:27""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:28""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:29""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:30""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:31""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:32""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:33""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:34""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:35""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:36""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:37""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:38""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:39""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:40""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:41""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:42""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:43""","126.50","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:44""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:45""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:46""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:47""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:48""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:49""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:50""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:51""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:52""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:53""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:54""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:55""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:56""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:19:57""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:18""","125.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:19""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:20""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:21""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:22""","125.90","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:23""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:24""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:25""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:26""","125.80","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:27""","125.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:28""","125.70","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:29""","125.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:30""","125.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:31""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:32""","125.80","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:33""","125.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:34""","125.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:35""","125.70","4.4"
"10009540","Meter 9540","=""2018-12-12 15:58:36""","125.60","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:37""","125.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:38""","125.50","4.6"
"10009540","Meter 9540","=""2018-12-12 15:58:39""","125.70","4.4"
"10009540","Meter 9540","=""2018-12-12 16:02:03""","125.50","4.4"
"10009540","Meter 9540","=""2018-12-12 16:02:04""","124.60","7.8"
"10009540","Meter 9540","=""2018-12-12 16:02:05""","123.00","7.8"
"10009540","Meter 9540","=""2018-12-12 16:02:06""","123.70","7"
"10009540","Meter 9540","=""2018-12-12 16:02:07""","123.80","7"
"10009540","Meter 9540","=""2018-12-12 16:02:08""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:09""","123.60","7"
"10009540","Meter 9540","=""2018-12-12 16:02:10""","123.60","7"
"10009540","Meter 9540","=""2018-12-12 16:02:11""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:12""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:13""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:14""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:15""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:16""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:17""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:18""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:19""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:20""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:21""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:22""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:23""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:24""","123.50","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:25""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:26""","123.30","7.4"
