"Meter Number","Meter Name","Meter Date","Meter Day of Week","Total Kilowatt Hour","Total Kilowatt Hour T1 (TOU1)","Voltage 1","Current 1 (Amps 1)","Total Kilowatt Hour L1","Current Direction L1","Decimal Places"
"10009540","Meter 9540","=""2018-12-12 12:55:53""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:54""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:55""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:56""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:57""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:58""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:59""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:00""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:01""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:02""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:03""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:04""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:05""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:06""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:07""","4","478.9","457.0","126.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:08""","4","478.9","457.0","126.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:09""","4","478.9","457.0","126.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:10""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:11""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:12""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:13""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:14""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:15""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:16""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:17""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:18""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:19""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:20""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:21""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:22""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:23""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:24""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:25""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:26""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:27""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:28""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:29""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:30""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:31""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:32""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:33""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:34""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:35""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:36""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:37""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:38""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:39""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:40""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:41""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:42""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:43""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:44""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:45""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:46""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:47""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:48""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:49""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:50""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:51""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:52""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:53""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:54""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:55""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:56""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:57""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:58""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:56:59""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:00""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:01""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:02""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:03""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:04""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:05""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:06""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:07""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:08""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:09""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:10""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:11""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:12""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:13""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:14""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:15""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:16""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:17""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:18""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:19""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:20""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:21""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:22""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:23""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:24""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:25""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:26""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:27""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:28""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:29""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:30""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:31""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:32""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:33""","4","478.9","457.0","126.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:34""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:35""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:36""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:37""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:38""","4","478.9","457.0","126.60","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:39""","4","478.9","457.0","126.80","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:40""","4","478.9","457.0","127.10","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:41""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:42""","4","478.9","457.0","127.30","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:43""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:44""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:45""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:46""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:47""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:48""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:49""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:50""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:52""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:54""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:56""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:57:58""","4","478.9","457.0","127.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:00""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:02""","4","478.9","457.0","127.60","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:04""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:06""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:08""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:10""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:12""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:14""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:16""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:18""","4","478.9","457.0","127.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:20""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:22""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:24""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:26""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:28""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:30""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:32""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:34""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:36""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:38""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:40""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:42""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:44""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:46""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:48""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:50""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:52""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:54""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:56""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:58:58""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:00""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:02""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:04""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:06""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:08""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:10""","4","478.9","457.0","127.20","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:12""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:14""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:22""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:24""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:26""","4","478.9","457.0","128.00","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:28""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:30""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:32""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:34""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:36""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:38""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:40""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:42""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:44""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:46""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:48""","4","478.9","457.0","126.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:50""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:52""","4","478.9","457.0","127.30","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:54""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:56""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:59:58""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:00""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:02""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:04""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:06""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:08""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:10""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:12""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:14""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:16""","4","478.9","457.0","131.20","0.2","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:18""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:20""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:22""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:24""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:26""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:28""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:30""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:31""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:32""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:33""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:34""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:35""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:36""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:37""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:38""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:39""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:40""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:41""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:42""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:43""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:44""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:45""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:46""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:47""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:48""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:49""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:50""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:51""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:52""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:53""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:54""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:55""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:56""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:57""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:58""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:00:59""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:00""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:01""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:02""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:03""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:04""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:05""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:06""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:07""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:08""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:09""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:10""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:11""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:12""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:13""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:14""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:15""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:16""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:17""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:18""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:19""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:20""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:21""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:22""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:23""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:24""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:25""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:26""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:27""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:28""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:29""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:30""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 13:01:31""","4","478.9","457.0","130.30","0","","",""
